"dong","행정동코드","건물명","상세건물명","건물용도코드","건물용도","lat","long","지상층수","지하층수","연면적"
"장위2동",11290770,NA,NA,1001,"단독주택",37.6113759096574,127.048816619393,1,1,117.52
"장위2동",11290770,NA,NA,1001,"단독주택",37.6115479487177,127.048932743172,2,1,192.92
"장위2동",11290770,NA,NA,3999,"기타제1종근생",37.6115567461873,127.04830866214,3,1,369.36
"장위2동",11290770,NA,NA,1001,"단독주택",37.6114647620093,127.048596010244,4,1,354.8
"장위2동",11290770,"월드빌",NA,2003,"다세대주택",37.611704889559,127.048291764931,4,0,949.84
"장위2동",11290770,NA,NA,3001,"소매점",37.6115630092268,127.048690773928,0,0,20.66
"장위2동",11290770,NA,NA,3001,"소매점",37.6115623850507,127.048585228961,0,0,52.33
"장위2동",11290770,NA,NA,2003,"다세대주택",37.6118702032407,127.048307737811,4,0,576.88
"장위2동",11290770,NA,NA,4402,"사무소",37.6116994801336,127.048713903073,0,0,215.85
"장위2동",11290770,NA,NA,1000,"단독주택",37.6119878961626,127.048454877377,2,1,282.54
"장위2동",11290770,NA,NA,1001,"단독주택",37.6119026389864,127.048787717152,1,1,149.45
"장위2동",11290770,NA,NA,4005,"제조업소",37.612246811399,127.048590848624,1,0,137.7
"장위2동",11290770,NA,NA,3001,"소매점",37.6115397609927,127.053539788782,4,1,363.64
"장위2동",11290770,NA,NA,1001,"단독주택",37.6114515892768,127.053391138989,2,0,291.74
"장위2동",11290770,NA,NA,4999,"기타제2종근생",37.6113267809728,127.053580432776,3,1,347.88
"장위2동",11290770,NA,NA,4999,"기타제2종근생",37.6112337387625,127.053427230741,2,1,104.38
"장위2동",11290770,NA,NA,1000,"단독주택",37.6110255099374,127.053318187805,2,1,199.5
"장위2동",11290770,NA,NA,1001,"단독주택",37.6109358456623,127.053405816895,2,1,172.36
"장위2동",11290770,NA,NA,1003,"다가구주택",37.6109458429189,127.053588689844,2,1,163.7
"장위2동",11290770,NA,NA,3015,"한의원",37.6110949984402,127.053589465961,2,1,107.78
"장위2동",11290770,NA,NA,3015,"한의원",37.611035804051,127.053506292993,3,1,138.06
"장위2동",11290770,NA,NA,1001,"단독주택",37.611013072524,127.053676332329,2,1,127.96
"장위2동",11290770,NA,NA,1000,"단독주택",37.6113642175983,127.05327851653,2,1,169.46
"장위2동",11290770,NA,NA,4001,"일반음식점",37.6111701541015,127.053339412729,2,1,116
"장위2동",11290770,NA,NA,1000,"단독주택",37.6112884102425,127.053171811374,4,1,413.16
"장위2동",11290770,NA,NA,1000,"단독주택",37.6110885037095,127.053244657414,4,1,229.48
"장위2동",11290770,NA,NA,1001,"단독주택",37.6110070250792,127.053135679825,2,1,208.78
"장위2동",11290770,NA,NA,1003,"다가구주택",37.6107480457712,127.053098598688,3,1,275.7
"장위2동",11290770,NA,NA,1000,"단독주택",37.6108365842817,127.053353806222,2,1,228.6
"장위2동",11290770,NA,NA,1000,"단독주택",37.6106910204938,127.053168445796,2,1,245.12
"장위2동",11290770,NA,NA,1001,"단독주택",37.6157310912842,127.052574947754,2,0,171.18
"장위2동",11290770,NA,NA,2003,"다세대주택",37.6162454965472,127.052769794571,2,0,285.52
"장위2동",11290770,NA,NA,2003,"다세대주택",37.6161303938825,127.052923332927,2,1,309.48
"장위2동",11290770,NA,NA,1001,"단독주택",37.6163271315298,127.052871327274,2,1,198.42
"장위2동",11290770,NA,NA,1000,"단독주택",37.6163779234828,127.052975525801,3,1,196.38
"장위2동",11290770,NA,NA,1000,"단독주택",37.6162688767234,127.053127422995,2,0,211.36
"장위2동",11290770,NA,NA,1001,"단독주택",37.6121558214613,127.048938335477,2,1,323.64
"장위2동",11290770,NA,NA,3001,"소매점",37.6123052096519,127.04897064285,0,0,51.55
"장위2동",11290770,NA,NA,1001,"단독주택",37.6126956148529,127.049029198091,0,0,86.61
"장위2동",11290770,NA,NA,3001,"소매점",37.6129013235619,127.049082808407,0,0,81.96
"장위2동",11290770,NA,NA,1000,"단독주택",37.6130219769014,127.049084143355,2,0,157.1
"장위2동",11290770,NA,NA,3001,"소매점",37.6133029419914,127.049147945438,0,0,116.61
"장위2동",11290770,"김성우이비인후과",NA,3999,"기타제1종근생",37.6134050857445,127.049187211265,4,1,562.04
"장위2동",11290770,"장대환내과의원",NA,4999,"기타제2종근생",37.6137761573615,127.049058095679,0,0,113.18
"장위2동",11290770,NA,NA,1000,"단독주택",37.6111129464429,127.05292822793,2,1,189.62
"장위2동",11290770,NA,NA,3001,"소매점",37.610856341708,127.052974719229,0,0,170.5
"장위2동",11290770,NA,NA,4402,"사무소",37.6107410349354,127.052899082279,0,0,70.33
"장위2동",11290770,NA,NA,1003,"다가구주택",37.6106092805415,127.05298268919,3,1,487.35
"장위2동",11290770,NA,NA,1003,"다가구주택",37.6104740047503,127.052785717082,3,1,560.25
"장위2동",11290770,NA,NA,1003,"다가구주택",37.610373305485,127.052974925935,2,1,89.78
"장위2동",11290770,NA,NA,4999,"기타제2종근생",37.6107956985588,127.052504529704,5,1,1108.2
"장위2동",11290770,"시온교회",NA,4201,"교회",37.6106037182735,127.052624471674,0,0,220.52
"장위2동",11290770,NA,NA,3001,"소매점",37.6104862084125,127.052461081911,0,0,88.79
"장위2동",11290770,NA,NA,1000,"단독주택",37.6104357325237,127.052691120986,0,0,22.32
"장위2동",11290770,NA,NA,1000,"단독주택",37.6103736745019,127.052542287197,0,0,77.49
"장위2동",11290770,NA,NA,1000,"단독주택",37.6104410960423,127.052591843939,0,0,99.18
"장위2동",11290770,NA,NA,1000,"단독주택",37.6103983585605,127.052683332542,0,0,5.17
"장위2동",11290770,NA,NA,3001,"소매점",37.6103820338971,127.052288659493,2,0,204.34
"장위2동",11290770,NA,NA,3999,"기타제1종근생",37.6105047818978,127.052135495264,3,1,432.45
"장위2동",11290770,NA,NA,3001,"소매점",37.6103951442079,127.051971153738,0,0,84.04
"장위2동",11290770,NA,NA,3001,"소매점",37.6102507855331,127.052161119752,3,1,499.02
"장위2동",11290770,"임성빌라",NA,2002,"연립주택",37.6101724653678,127.05238303511,5,0,1794.9
"장위2동",11290770,NA,NA,4999,"기타제2종근생",37.6139033861575,127.049017156547,4,1,502.84
"장위2동",11290770,NA,NA,13100,"일반공장",37.614067831052,127.048911748489,0,0,151.47
"장위2동",11290770,NA,NA,4403,"부동산중개업소",37.6102071343148,127.051737227885,2,0,263.74
"장위2동",11290770,NA,NA,3001,"소매점",37.6101172304179,127.051941008772,3,1,480.33
"장위2동",11290770,NA,NA,3001,"소매점",37.6099959374321,127.051845550217,1,0,144.18
"장위2동",11290770,NA,NA,3999,"기타제1종근생",37.6101170251636,127.051625622807,2,0,127.7
"장위2동",11290770,NA,NA,1001,"단독주택",37.6123084267957,127.05404005011,2,0,153.74
"장위2동",11290770,NA,NA,1003,"다가구주택",37.6122819964372,127.053899394287,3,0,116.37
"장위2동",11290770,NA,NA,1001,"단독주택",37.6123526233451,127.0538793978,1,0,52.62
"장위2동",11290770,NA,NA,1001,"단독주택",37.6123775027656,127.054019971231,1,0,57.01
"장위2동",11290770,NA,NA,2003,"다세대주택",37.6120807256269,127.053968608208,3,0,457.53
"장위2동",11290770,NA,NA,1001,"단독주택",37.6122170004349,127.053923982654,2,1,132.4
"장위2동",11290770,"스위스빌라",NA,2003,"다세대주택",37.6122518808353,127.053775992435,5,0,927.6
"장위2동",11290770,NA,NA,1000,"단독주택",37.6120849608306,127.053849620611,2,1,129.48
"장위2동",11290770,NA,NA,1000,"단독주택",37.6119930132256,127.053868646694,2,1,135.2
"장위2동",11290770,NA,NA,1000,"단독주택",37.612193559915,127.053669313698,2,1,173.9
"장위2동",11290770,NA,NA,1001,"단독주택",37.6119960929047,127.053516867102,2,1,186.42
"장위2동",11290770,NA,NA,1000,"단독주택",37.6119744473269,127.053390494313,0,0,69.26
"장위2동",11290770,NA,NA,1000,"단독주택",37.6121258541705,127.053328302078,2,1,194.56
"장위2동",11290770,NA,NA,1000,"단독주택",37.6119372599154,127.053152128397,2,1,166.7
"장위2동",11290770,NA,NA,1000,"단독주택",37.6117340566728,127.057503544532,0,0,73.8
"장위2동",11290770,NA,NA,1000,"단독주택",37.6118332873874,127.057419441778,0,0,15.41
"장위2동",11290770,NA,NA,16999,"기타자동차관련시설",37.6114290504073,127.056825199111,0,0,56.45
"장위2동",11290770,NA,NA,16999,"기타자동차관련시설",37.6113778682968,127.056655573504,0,0,9.92
"장위2동",11290770,NA,NA,16999,"기타자동차관련시설",37.6114269068211,127.056654496757,0,0,8.05
"장위2동",11290770,NA,NA,16999,"기타자동차관련시설",37.6113609307981,127.056882942922,0,0,36.09
"장위2동",11290770,"OK동물병원",NA,4012,"동물병원",37.6111797216931,127.056423411287,0,0,260.7
"장위2동",11290770,NA,NA,3001,"소매점",37.6115060659842,127.056524903404,0,0,60.42
"장위2동",11290770,NA,NA,1001,"단독주택",37.6113360796589,127.056276919209,2,1,106.58
"장위2동",11290770,NA,NA,3001,"소매점",37.6113954583878,127.056217681737,0,0,60.08
"장위2동",11290770,NA,NA,1000,"단독주택",37.6113547208019,127.056102088574,0,0,56.77
"장위2동",11290770,"상용빌딩",NA,4402,"사무소",37.6114949528355,127.056071748974,0,0,105.31
"장위2동",11290770,"우성빌딩",NA,10204,"사무소",37.6116944017448,127.055828752519,0,0,329.8
"장위2동",11290770,NA,NA,1000,"단독주택",37.6117940022457,127.055599112899,1,1,112.28
"장위2동",11290770,"광은교회",NA,4201,"교회",37.6118748228914,127.056230778449,0,0,133.49
"장위2동",11290770,NA,NA,3001,"소매점",37.6118752741942,127.055699767475,0,0,137.66
"장위2동",11290770,NA,NA,1001,"단독주택",37.6120410681344,127.056166123099,1,1,69
"장위2동",11290770,NA,NA,1000,"단독주택",37.6122061795357,127.056262772995,2,1,161.74
"장위2동",11290770,NA,NA,1000,"단독주택",37.6118604252732,127.056408271498,1,0,39.92
"장위2동",11290770,NA,NA,1001,"단독주택",37.6119229588076,127.056385311389,1,1,62.31
"장위2동",11290770,NA,NA,1001,"단독주택",37.6120841524103,127.056317975651,1,1,71.11
"장위2동",11290770,NA,NA,2003,"다세대주택",37.6120665731132,127.056459752826,5,0,628
"장위2동",11290770,NA,NA,1001,"단독주택",37.6119506450594,127.056491631657,1,0,57.25
"장위2동",11290770,NA,NA,1001,"단독주택",37.6119290862288,127.056678891932,1,0,34.12
"장위2동",11290770,NA,NA,1001,"단독주택",37.6119867364666,127.056651304159,1,1,71.83
"장위2동",11290770,NA,NA,1003,"다가구주택",37.6120580190828,127.056634290162,3,1,185.4
"장위2동",11290770,NA,NA,1003,"다가구주택",37.6121496118266,127.056583077056,2,1,156.06
"장위2동",11290770,NA,NA,1001,"단독주택",37.6119621519226,127.055617343315,2,1,211.52
"장위2동",11290770,NA,NA,1001,"단독주택",37.6118894318124,127.055513348223,1,1,94.79
"장위2동",11290770,NA,NA,1000,"단독주택",37.6119889858383,127.055353018875,1,1,88.99
"장위2동",11290770,"장석주유소",NA,15001,"주유소",37.6121817447025,127.055901628934,0,0,196.41
"장위2동",11290770,"장석주유소",NA,15001,"주유소",37.6121866349156,127.056071217575,0,0,155.87
"장위2동",11290770,NA,NA,3001,"소매점",37.6120803459268,127.055467288349,0,0,142.99
"장위2동",11290770,"한양정형외과",NA,7999,"기타의료시설",37.6123499374468,127.055715459453,0,0,107.25
"장위2동",11290770,NA,NA,1001,"단독주택",37.6128205993471,127.055217990168,2,1,189.64
"장위2동",11290770,NA,NA,3001,"소매점",37.6129121366002,127.055472120065,0,0,38.73
"장위2동",11290770,NA,NA,1000,"단독주택",37.6128850611928,127.055379476313,0,0,39.21
"장위2동",11290770,NA,NA,3001,"소매점",37.6128394684306,127.05547714543,0,0,61.92
"장위2동",11290770,NA,NA,3001,"소매점",37.6127009064644,127.055267710168,0,0,91.46
"장위2동",11290770,NA,NA,4402,"사무소",37.6125661439229,127.05500862033,0,0,156.14
"장위2동",11290770,NA,NA,3001,"소매점",37.6126966739295,127.054839400303,0,0,129.55
"장위2동",11290770,NA,NA,3001,"소매점",37.6126170249517,127.054821539376,0,0,45.58
"장위2동",11290770,NA,NA,1001,"단독주택",37.6126539217916,127.054708970977,2,0,129.12
"장위2동",11290770,NA,NA,1003,"다가구주택",37.6127024584999,127.054572104748,2,1,123.86
"장위2동",11290770,NA,NA,1003,"다가구주택",37.612639838305,127.054522954477,2,1,137.24
"장위2동",11290770,NA,NA,1000,"단독주택",37.6125996974312,127.054669089819,1,0,55.92
"장위2동",11290770,NA,NA,1003,"다가구주택",37.612507074233,127.054577172353,2,1,236.48
"장위2동",11290770,NA,NA,4402,"사무소",37.6125321067427,127.054869875138,0,0,82.29
"장위2동",11290770,NA,NA,1001,"단독주택",37.6130196455225,127.055001872082,2,1,287.16
"장위2동",11290770,NA,NA,3001,"소매점",37.6130955136483,127.054388749146,0,0,98.67
"장위2동",11290770,NA,NA,3001,"소매점",37.6132045220975,127.054793994965,0,0,96.75
"장위2동",11290770,NA,NA,1000,"단독주택",37.6133723922212,127.054633365066,0,0,49.76
"장위2동",11290770,NA,NA,4402,"사무소",37.6132044215269,127.054248558219,2,1,229.24
"장위2동",11290770,NA,NA,13100,"일반공장",37.6134255342799,127.054522406048,0,0,60.47
"장위2동",11290770,NA,NA,1001,"단독주택",37.613262600972,127.054146638043,2,1,241.26
"장위2동",11290770,NA,NA,3001,"소매점",37.6135926680583,127.054419007603,0,0,312.86
"장위2동",11290770,NA,NA,1001,"단독주택",37.6137748624901,127.054381946641,1,1,114.72
"장위2동",11290770,NA,NA,1003,"다가구주택",37.6138611728265,127.054493086899,3,0,327.66
"장위2동",11290770,NA,NA,1003,"다가구주택",37.6140411477931,127.054460431839,2,1,235.46
"장위2동",11290770,NA,NA,2003,"다세대주택",37.6139338122058,127.054637808428,4,0,563.24
"장위2동",11290770,NA,NA,1001,"단독주택",37.6141210254799,127.054544627181,2,1,230.76
"장위2동",11290770,NA,NA,13100,"일반공장",37.6134933728058,127.053923534252,0,0,174.94
"장위2동",11290770,NA,NA,3001,"소매점",37.6135878455822,127.053807064708,0,0,119.54
"장위2동",11290770,NA,NA,1001,"단독주택",37.6138441738521,127.054163897057,2,1,322
"장위2동",11290770,NA,NA,3001,"소매점",37.6136797651503,127.053759074951,0,0,105.57
"장위2동",11290770,NA,NA,2002,"연립주택",37.6137526636049,127.053297920997,2,0,332.74
"장위2동",11290770,NA,NA,1003,"다가구주택",37.6136639693652,127.053398870646,2,1,178.66
"장위2동",11290770,NA,NA,4402,"사무소",37.614020786523,127.053990282378,3,0,453.06
"장위2동",11290770,NA,NA,1001,"단독주택",37.6141276957653,127.053911862933,2,1,186.66
"장위2동",11290770,NA,NA,3001,"소매점",37.6139707156483,127.053456943118,0,0,137.74
"장위2동",11290770,NA,NA,3001,"소매점",37.6141289452706,127.053361009586,0,0,59.99
"장위2동",11290770,NA,NA,3001,"소매점",37.6141937648366,127.053684247679,0,0,86.32
"장위2동",11290770,NA,NA,3001,"소매점",37.6142585654005,127.053626203222,3,0,50.49
"장위2동",11290770,NA,NA,4017,"의약품도매점",37.6144113345564,127.053443917798,0,0,90.38
"장위2동",11290770,"등대교회",NA,4201,"교회",37.6144818951119,127.053356348418,0,0,99.72
"장위2동",11290770,"등대교회",NA,4201,"교회",37.614532925313,127.053463077226,0,0,63.21
"장위2동",11290770,NA,NA,3001,"소매점",37.6143576215707,127.052955198132,0,0,77.09
"장위2동",11290770,NA,NA,1001,"단독주택",37.6142840099901,127.052894650259,0,0,78.07
"장위2동",11290770,NA,NA,1000,"단독주택",37.6143724284226,127.052759115033,1,1,69.9
"장위2동",11290770,NA,NA,1000,"단독주택",37.6142406310766,127.052633350542,1,1,70.47
"장위2동",11290770,NA,NA,1001,"단독주택",37.614181492183,127.052567142173,1,1,52.12
"장위2동",11290770,NA,NA,4010,"학원",37.6145358854308,127.053208045369,0,0,46.11
"장위2동",11290770,NA,NA,4010,"학원",37.6145962585365,127.05321074301,0,0,63.84
"장위2동",11290770,NA,NA,1001,"단독주택",37.6147848130215,127.053056360332,2,1,204.46
"장위2동",11290770,NA,NA,1003,"다가구주택",37.6147465310129,127.053230412036,2,1,134.18
"장위2동",11290770,NA,NA,2003,"다세대주택",37.614901557008,127.053079204368,0,0,394.56
"장위2동",11290770,NA,NA,1001,"단독주택",37.6148114050974,127.053246682905,2,1,134.16
"장위2동",11290770,NA,NA,1003,"다가구주택",37.6150027967463,127.05310072599,2,1,209.08
"장위2동",11290770,NA,NA,1003,"다가구주택",37.6149956669189,127.053275291079,2,1,114.4
"장위2동",11290770,NA,NA,1003,"다가구주택",37.6150601814404,127.053287922309,2,1,109.26
"장위2동",11290770,NA,NA,1003,"다가구주택",37.6151268128264,127.053300418081,2,1,107.4
"장위2동",11290770,NA,NA,1001,"단독주택",37.61520980771,127.053131161474,1,1,67.27
"장위2동",11290770,NA,NA,1003,"다가구주택",37.6151897785262,127.053307289072,2,1,93.28
"장위2동",11290770,NA,NA,3001,"소매점",37.6144343537681,127.052835315718,0,0,73.65
"장위2동",11290770,NA,NA,13100,"일반공장",37.6145033486262,127.052710666181,0,0,72.45
"장위2동",11290770,NA,NA,13100,"일반공장",37.6144403522896,127.052636248806,0,0,67
"장위2동",11290770,NA,NA,1000,"단독주택",37.6143785193694,127.052566061386,2,1,112.36
"장위2동",11290770,NA,NA,1003,"다가구주택",37.6142259190961,127.052433253877,2,1,208.5
"장위2동",11290770,NA,NA,4006,"수리점",37.6146654345624,127.053045910428,4,0,355.28
"장위2동",11290770,NA,NA,2003,"다세대주택",37.6148938441315,127.052967062171,4,0,513.48
"장위2동",11290770,NA,NA,1000,"단독주택",37.6150669138873,127.052809348938,1,1,97.47
"장위2동",11290770,NA,NA,1003,"다가구주택",37.6151587043804,127.052803826485,3,0,262.74
"장위2동",11290770,NA,NA,3001,"소매점",37.6084777754724,127.052038394013,0,0,93.56
"장위2동",11290770,"석관동 우체국",NA,3105,"우체국",37.6087679103498,127.052424209605,0,0,242.79
"장위2동",11290770,NA,NA,1003,"다가구주택",37.6152186267047,127.053018250778,2,1,114.38
"장위2동",11290770,NA,NA,1003,"다가구주택",37.6153031627566,127.052872988589,2,1,131.84
"장위2동",11290770,NA,NA,1003,"다가구주택",37.6152923285818,127.053027314652,2,1,125.56
"장위2동",11290770,NA,NA,3001,"소매점",37.6145460791779,127.052601665316,0,0,119.53
"장위2동",11290770,NA,NA,3001,"소매점",37.614423538172,127.052485839683,3,1,271.14
"장위2동",11290770,NA,NA,1000,"단독주택",37.6145554249516,127.052370117646,1,1,96.68
"장위2동",11290770,NA,NA,1003,"다가구주택",37.6144640749419,127.052323235229,2,1,137.1
"장위2동",11290770,NA,NA,1001,"단독주택",37.6142744256722,127.052330391023,1,1,77.32
"장위2동",11290770,NA,NA,3999,"기타제1종근생",37.6146333158211,127.05245377515,0,0,114.64
"장위2동",11290770,NA,NA,3001,"소매점",37.6149652129543,127.052507193194,1,1,72.67
"장위2동",11290770,NA,NA,1001,"단독주택",37.6150536307664,127.052537966809,1,1,63.41
"장위2동",11290770,NA,NA,1000,"단독주택",37.6150818799372,127.052695363724,1,1,85.68
"장위2동",11290770,NA,NA,1003,"다가구주택",37.6151678404506,127.052657677699,2,1,139.06
"장위2동",11290770,NA,NA,1001,"단독주택",37.6147842915261,127.052219237698,1,0,93.66
"장위2동",11290770,NA,NA,3001,"소매점",37.6150528207818,127.052441224683,0,0,78.66
"장위2동",11290770,NA,NA,1001,"단독주택",37.615218690031,127.052378090615,2,1,168
"장위2동",11290770,NA,NA,1003,"다가구주택",37.6153115224167,127.05244490832,2,0,156.48
"장위2동",11290770,"새서울유치원",NA,8201,"유치원",37.6093567092191,127.053035681028,0,0,331.73
"장위2동",11290770,NA,NA,13100,"일반공장",37.6151360304136,127.052277502415,0,0,152.79
"장위2동",11290770,"청담빌딩",NA,3001,"소매점",37.6150199471619,127.051796435615,0,0,179.41
"장위2동",11290770,NA,NA,3001,"소매점",37.6152001169007,127.052163965031,0,0,64.21
"장위2동",11290770,NA,NA,4010,"학원",37.6153189565487,127.052064751971,0,0,230.04
"장위2동",11290770,NA,NA,4001,"일반음식점",37.6153051661852,127.051488211256,2,1,130.46
"장위2동",11290770,"웅진출판",NA,3001,"소매점",37.6154661665158,127.051831821297,0,0,219.05
"장위2동",11290770,NA,NA,13100,"일반공장",37.6155046067574,127.051657849464,0,0,117.78
"장위2동",11290770,NA,NA,1001,"단독주택",37.6155967327607,127.051720044735,1,1,60.47
"장위2동",11290770,NA,NA,1001,"단독주택",37.615664134639,127.051767551512,1,1,69.53
"장위2동",11290770,NA,NA,3001,"소매점",37.6153684570502,127.051353345512,0,0,103.05
"장위2동",11290770,NA,NA,3001,"소매점",37.6156542880974,127.051415604325,0,0,108.88
"장위2동",11290770,NA,NA,1001,"단독주택",37.6157531237653,127.051480069713,1,1,80.92
"장위2동",11290770,"한전빌딩",NA,4402,"사무소",37.61545571472,127.051061785048,0,0,490.01
"장위2동",11290770,NA,NA,16000,"자동차관련시설",37.6157613097014,127.051350729977,0,0,102.2
"장위2동",11290770,NA,NA,3001,"소매점",37.6157638866261,127.051216333422,0,0,49.72
"장위2동",11290770,NA,NA,3001,"소매점",37.615824547735,127.051203666427,0,0,84.9
"장위2동",11290770,NA,NA,1001,"단독주택",37.6157163144634,127.050748850937,0,0,81.91
"장위2동",11290770,NA,NA,3001,"소매점",37.6158052611572,127.050542703948,0,0,122.42
"장위2동",11290770,NA,NA,3001,"소매점",37.6159998351086,127.050854141356,0,0,106.38
"장위2동",11290770,NA,NA,1000,"단독주택",37.6161199219825,127.050814869756,2,1,130.36
"장위2동",11290770,NA,NA,1003,"다가구주택",37.6162025280984,127.050835944818,2,1,157.6
"장위2동",11290770,NA,NA,1000,"단독주택",37.6162957363015,127.0508603418,2,1,168.52
"장위2동",11290770,NA,NA,1000,"단독주택",37.6163999039843,127.050878182428,1,0,80.45
"장위2동",11290770,NA,NA,1001,"단독주택",37.6164908681499,127.05089907881,2,1,168.6
"장위2동",11290770,NA,NA,1003,"다가구주택",37.616598862404,127.050921320306,2,1,175.36
"장위2동",11290770,NA,NA,1000,"단독주택",37.616690835126,127.050940760338,2,1,184.04
"장위2동",11290770,NA,NA,4012,"동물병원",37.6158850232449,127.050460471227,0,0,97.72
"장위2동",11290770,NA,NA,4001,"일반음식점",37.6161456078338,127.050699767034,1,0,73.87
"장위2동",11290770,NA,NA,1000,"단독주택",37.6164260999999,127.050564985245,2,1,159.42
"장위2동",11290770,NA,NA,1003,"다가구주택",37.6164014135923,127.050747248859,2,1,184.86
"장위2동",11290770,NA,NA,1000,"단독주택",37.6165212572681,127.050584658333,2,1,173.04
"장위2동",11290770,NA,NA,1000,"단독주택",37.6165032461678,127.050777002922,2,1,156.42
"장위2동",11290770,NA,NA,1000,"단독주택",37.6166350136306,127.050606024951,2,1,170.7
"장위2동",11290770,"우남빌딩",NA,4402,"사무소",37.6095157327638,127.053900336824,0,0,178.37
"장위2동",11290770,NA,NA,3999,"기타제1종근생",37.6096171098979,127.054074443206,1,0,124.93
"장위2동",11290770,"덕원빌딩",NA,10204,"사무소",37.6098625487083,127.054555010358,0,0,200.3
"장위2동",11290770,"우방아파트","101동",2001,"아파트",37.6101817445496,127.055007992426,18,2,38687.22
"장위2동",11290770,NA,NA,14999,"기타창고시설",37.6104773572219,127.055706932477,1,0,115.05
"장위2동",11290770,NA,NA,1001,"단독주택",37.6107830066382,127.056124960538,2,0,207.94
"장위2동",11290770,NA,NA,2003,"다세대주택",37.6108381687855,127.056243950035,2,1,194.8
"장위2동",11290770,NA,NA,2003,"다세대주택",37.6109146565607,127.056170520371,1,1,86.98
"장위2동",11290770,NA,NA,4402,"사무소",37.611020515238,127.056340374549,5,1,355.5
"장위2동",11290770,NA,NA,2003,"다세대주택",37.6110054805584,127.056126112394,2,1,187.78
"장위2동",11290770,NA,NA,1000,"단독주택",37.6111348831037,127.05625534884,2,1,191.54
"장위2동",11290770,NA,NA,1000,"단독주택",37.6166148813728,127.050796474071,2,1,169.44
"장위2동",11290770,NA,NA,1003,"다가구주택",37.6167310414117,127.050631433377,2,1,175.54
"장위2동",11290770,NA,NA,1000,"단독주택",37.6167071308396,127.050814035186,2,1,188.64
"장위2동",11290770,NA,NA,1000,"단독주택",37.6168252765946,127.05065088465,2,1,185.3
"장위2동",11290770,NA,NA,1000,"단독주택",37.6169220960145,127.050670754426,2,1,190.22
"장위2동",11290770,NA,NA,1000,"단독주택",37.6167997184,127.050815004634,2,1,127.4
"장위2동",11290770,NA,NA,1000,"단독주택",37.6170248375838,127.050689111834,2,1,193.2
"장위2동",11290770,NA,NA,1001,"단독주택",37.6171567888127,127.050729859375,1,0,57.77
"장위2동",11290770,NA,NA,1001,"단독주택",37.6169141116471,127.051004997165,2,1,167.06
"장위2동",11290770,NA,NA,1000,"단독주택",37.6169243149177,127.050866170334,2,1,155.06
"장위2동",11290770,NA,NA,1003,"다가구주택",37.6170117149556,127.050885472339,2,1,177.7
"장위2동",11290770,NA,NA,1003,"다가구주택",37.6170980309436,127.050899727967,2,1,170.86
"장위2동",11290770,NA,NA,1003,"다가구주택",37.6171770609308,127.050917395856,3,1,260.64
"장위2동",11290770,NA,NA,3001,"소매점",37.6159595768732,127.050348023971,0,0,56.39
"장위2동",11290770,NA,NA,15005,"액화가스취급소",37.6160016087317,127.050288340512,2,1,146.72
"장위2동",11290770,NA,NA,3001,"소매점",37.6162546308855,127.050534033255,0,0,90.32
"장위2동",11290770,NA,NA,3001,"소매점",37.6163224284512,127.050401233445,0,0,79.19
"장위2동",11290770,NA,NA,1000,"단독주택",37.6111530709936,127.056129586978,1,1,78
"장위2동",11290770,NA,NA,2003,"다세대주택",37.6110725851445,127.055974708967,4,1,290.12
"장위2동",11290770,NA,NA,1000,"단독주택",37.6111938042333,127.056059345402,2,1,164.62
"장위2동",11290770,"금산빌딩",NA,4402,"사무소",37.6108915585777,127.056534144347,0,0,353.16
"장위2동",11290770,"기업은행(장위동지점)",NA,4401,"금융업소",37.6112206408961,127.05703538684,2,1,714.14
"장위2동",11290770,NA,NA,3001,"소매점",37.6112949736266,127.057338394452,0,0,136.82
"장위2동",11290770,NA,NA,4001,"일반음식점",37.6114593813558,127.057371770448,2,1,349.6
"장위2동",11290770,"신일빌딩",NA,4402,"사무소",37.611469697888,127.057723168762,0,0,183.19
"장위2동",11290770,NA,NA,3001,"소매점",37.6115792788303,127.057888308264,0,0,86.37
"장위2동",11290770,NA,NA,3001,"소매점",37.6161162359572,127.050086726943,0,0,83.62
"장위2동",11290770,"하나로교회(대한장로회)",NA,4201,"교회",37.6163857180024,127.050350937188,0,0,75.49
"장위2동",11290770,"하나로교회(대한장로회)",NA,4201,"교회",37.6163411408019,127.050273600021,0,0,45.3
"장위2동",11290770,NA,NA,1000,"단독주택",37.6165254067233,127.050289053553,1,0,87.47
"장위2동",11290770,NA,NA,1001,"단독주택",37.6164433999207,127.050419842587,1,0,45.18
"장위2동",11290770,NA,NA,1000,"단독주택",37.6166006936825,127.050388719292,2,1,169.76
"장위2동",11290770,NA,NA,1001,"단독주택",37.6166507890065,127.050473509288,1,1,64.12
"장위2동",11290770,NA,NA,1001,"단독주택",37.616504431963,127.050480379239,1,0,40.67
"장위2동",11290770,NA,NA,3001,"소매점",37.6161773005453,127.049975549913,0,0,87.86
"장위2동",11290770,NA,NA,3001,"소매점",37.6162580794782,127.049870818409,0,0,125.09
"장위2동",11290770,NA,NA,3001,"소매점",37.6164521050503,127.05017191734,0,0,113.11
"장위2동",11290770,NA,NA,3001,"소매점",37.6163487918575,127.049792438168,0,0,60.91
"장위2동",11290770,"아름장여관",NA,11102,"여관",37.6163895683586,127.049632127832,0,0,144.53
